user_name,score,content
KODOK BETTAA,1,tinggalin dana! lari ke gopay.. aplikasi beratt lelet!!
Setiaputra Sony,2,buruk sekali skrng sekrng.kadang keluar bgtu ajh bug
Muhamad Muhamadbocor,4,kreeeen
Nadifa Fashion,3,Ok
Angganasrul Ihwana03,5,dana cicil nya tidak muncul
Rizki Firman,5,mohon untuk mengakses fitur dana cicil
Sepuluagustus 1994,4,keren
Pia Piaa,5,nyaman
Ao Madin,5,ok bagus
M Daud,5,tolong dana saya error bisa dibantu kah? dari bank lain tidak bisa transfer uang kedana saya. walaupun sudah memakai kode yg tersedia. teri.akasih
Mansyur Tony,5,"sangat Baik, tapi dana cicil belum ada"
Blekok Samidin,1,fungsi dana cicil apa klo gk bisa di gunain?
Nindi Dwi Septiyanti,5,tidak bisa instal aplikasi dana
M. Sabilun Naja,5,sangat memuaskan terimakasih admin
Abi la'bi Kalomo,5,sangat bagus na freee biaya admin
Herliansyah syah,5,Dana dSelalu yang terbaik tidak pernah terkendala😍
Dewi Tri Nurhayati,5,sangat puas
Alit Abdulrahman,5,mantap
kristina antasari,5,oke
Ayunk Slank,5,bagus serba bisa biaya terjangkau
Mulyadi 04,5,terpecaya
Catur Budi Santoso,3,"pengajuan ganti pindah akun dipersulit, info sudah lengkap, bolak balik email & chat DIANA lagi"
Wiraharja WiraHarja,5,sangat aman
Ppgvvy Ppgvvy,5,ini bug apa gimna ya aku kan udah update ke dana premium tapi pas aku mau coba transfer malah di suruh upgrade lagi pas aku pencet up tulisan nya udah prem tpi ga bisa gimna in dna
Gunawan,5,mantap
Diana Chipoy,1,Kanapa ya DANA saya tiba-tiba HILANG uang nya dan Saldo TopUp itu ga Masuk tolong dong DANA GIMANA SOLUSI NYA. saya jadi bingung harus gimana?
Wahir Mm,5,transaksi sangat lancar bagus 👍 melalui apl dana ini
Taher Lubis,5,sangat membantu
putra maulana,5,sangat memuaskan
Sri Yuningsih,5,good
Cahyo Cahyorustam,5,mantap bisa mempermudah tranfer uang dmna pun pakai dana saya sngat beruntung
Ulan Haerani,5,bagus TF gratis admin
Tri Suyitno,5,Ok
Amsah Nasty,5,keren
Diva Zara,4,bagus
Tongkik Son,5,bagus
Sri Sudarwi,5,memudahkan untuk bertransaksi
No Name,4,dana cicil sekarang tidak bisa di gunakan. itu kenapa?
Pri Wahyudi,5,mantap
JUNA AGUSTINO,5,Alus pisan da
Edi Warman,5,baru pakai dana
Dedi Suhaedi,5,sangat membantu bisnis saya
Rizal Maulana,5,dana memang sangat membantu
Rynita Anastasia Yeuyanan,1,Hati hati menggunakan aplikasi ini Uang kalian bisa lenyap tanpa konfirmasi
hasan harun,5,best
Kucing Ganteng,1,sistem dana tolong dibenerin..bayangin aja..saya lagii urgent buat kirim uang ke keluarga dikampung yang lagi butuh cepet..tapi sistem aplikasi ini tidak membantu sama sekali..anda ingin melihat keluarga kami menderita?
Bisri Mbett,4,mantap
Anang Anang,5,aplikasi bagus
Sonic Sonic,3,kenapa di akun saya GK ada dana cicil ya padahal transaksi udah banyak dan udah premium juga
Zay Nuri,5,suka sekali
Obrin Moniro,5,sangat baik
Kios Berkah,5,Apk yang dapat di percaya sukses terus
Jalpa,5,mantap
Jamal Koboy,5,aplikasi sangat membantu
Teddy Rialdi,5,semakin mudah dan banyak promonya
Zoya Violeta,2,"aplikasi Dana saya suka kehapus sendiri...alias ke uninstal sendiri,,,dan ini saya instal ulang yg ke 10X dalam waktu 3 hari"
Anisa Nisa,5,saya ingin mengisi uang dana 9.9999
Vivo Y16,5,mantap
Novia AR,1,saya buat jualan pulsa....tapi ada yang diproses terus statusnya sampai Berjam jam. pembelinya sampai marah2 sama saya. dan gaada kejelasan uangnya kembali atau engga
Radyd,5,trimakasih
Calista,5,sangat membantu
Erwin Idd,5,bagus
Reni Agustina,1,aplikasi kacau. makin hari makin buruk
Halumia M,5,"dulunya bagus kenapa tidakk biasa nya kirim sama di tiktok uang cepat gara ""HP ku hilang akhirnya Aku ganti nomor lagi dana"
Inne Rantung,3,sudah punya dana cicil tapi tidak bisa di pakai
Rus Tam,4,mntap
Benny Prastio,2,"Ingin punya fitur DANA CICIL, tolong aktifkan fitur DANA CICIL saya, saya ada kendala saat bertransaksi"
Rudi Setiawan,2,kenapa saya tidak bisa memakai dana cicil/aktifasi selalu gagal
Jody Joe,5,sangat membantu
Iya gih,4,tolong aktifin limit dana cicil saya sudah memenuhi syarat dana dana saya juga sudah premium
zhaink simpel,1,ko minta di update mulu
Saein Fitroh,1,Sebagai customer saya merasa di rendahkan .
Rapi Wicaksono,2,limited dana cicil tersedia tapi tidak bisa digunakan.
abdi Lah,5,pakai aplikasi dana sangat gampang dan tidak sulit saat pembayaran terus kembangkan bosku 👍
Wiwit Aja,2,"error panjang bikin kapok, mending g usah install . sudah 2 hari g bisa buka...kapok mana uang udah masuk g bisa digunakan"
Dewi Nurul Aulia,5,baik
Mhmmd Sopian,3,"aneh tidak ada koneksi internet terus padahal jaringan saya stabil bisa di bilang bagus, meskipun pakai wifi rumah juga sama"
Lilih Df,4,dana laternya katanya ada tapibga ada
Aing Saha,1,aplikasi gak konsisten banyak bug
Astrabiru90 Biru,5,ok ok
Burik Celeng,5,bagus
babeh willy,3,"overall bagus semua fiturnya, cuma ini dana cicil udah sering pakai udah dijaga pembayaran nya biar ga telat sampai jatuh tempo, eh tiba tiba malah ga tersedia tidak bisa pakai, kalau tau ga bisa di pakai lagi mending ga usah bayar itu dana cicil."
Deri Na,1,"langsung aja ya, saya sering sekali kehilangan uang di dana ini, keamanan nya sangat minim, bisa""nya uangnya hilang ratusan ribu padahal kita tidak pernah mengirim atau membeli sesuatu, tadi saya barusan kehilangan uang 80ribu dengan keterangan membeli pulsa, padahal saya sendiri tidak pernah membeli pulsa😭😭😭😭"
Choirul Anam,5,aplikasi mudah digunakan
collection 02,5,transaksi nya cepat dan aman
Yuda Andiansyah,1,"aplikasi sampah,,hati2 jangan simpan uang di aplikasi ini,,klo moner ilang ga bisa login,, padahal sudah verivikasi wajah,,jadi takut transaksi via aplikasi ini,,jangan di download"
Zaenal Abidin,1,fitur dana cicil kok gak ad
Elsa Laoli,5,sangat memuaskan
Penius Z,5,sangat puas
Yadi Ogut,4,limit dana cicil saya kenapa jadi tidak bisa di pakai yah
Bolupanda Bolu,1,akun dana saya dibekukan mantap dana
Re Raya,1,kenapa tidak bsa meng instal apk dana ini
Among Prayitno,5,baik
Dwi Dwik,5,mbok dihapus riwayat aktivitas bikin susah aja
Ahmad Fikri,2,"sudah 1 tahun lebih , pembayaran bagus gak naik2 dana cicil.. tetep 100 RB dr awal... payah!!"
Akun Baru,5,ok
Yadi Sugandy (Deycavalera),5,keren
Tesan,5,senangg
ismil marjuki,5,👍
hanik Aturrofikoh,5,mantap
Raqib Raqib,5,sangat bergunaa transaksi jadi lebih mudahh bahkan sambil rebahan pun bisa transaksi kemana mana
tio meidika,1,aplikasi aneh padahal saya ada paket internet kok tulisannya koneksi internet anda terputus
Saswirman Man,5,terpercaya
jhon Silitonga,5,mantap
Kahar M,5,tolong dana cicilnya setidaknya bisa di gunakan masa tidak berlaku sdh berapa hari
Deli Ratnawati,5,Sering dapat vucher..
Aril Bavia,5,saya ingin dana cicil
Yuda Perdana,5,mantap
Panut Wibowo,5,"bagus ,mudah digunakan"
Aditya Ramadhani,3,padahal dana cicil sudah lunas.. tapi malah gak bisa dipakai lagi..
Techno Su,3,mudah dan cepat
All Thiara,5,sangat cocok
wen Pan,5,kenapa dana sekarang tidak bisa lihat detail tolong jelaskan
Slamet Riyadi,3,okee
Mas Hudi,5,sangat simple dan nyaman
Tina Cantik,1,"buruk sekali aplikasinya abis top up mau d pke Mala g bisa bilangx eror trus,masak DRI kmren Ndak bisa2"
Erwin Eriyanto,5,baik
rangga Kobra,5,mantap paket dana
Eka Hani,5,saya gk ad dana cicil
Amanda Ariska,5,lebih suka naro uang di sini fitur nya banyak
Komsatun Wardah,5,lancar
Bayu Saputra,5,baik
mas budie,5,tidak pernah terjadi kendala yg berarti..selalu sukses untuk transaksi
Andreawan,5,sangat puas
Tana Setiawan,5,aplikasi nya sangat bagus cuman ngak bisa pake dana pay later
Dandi2901,5,baik
Irna Febriyani,5,pokoy bagus' mantap
Zall Pangestu,5,bagus
Khoerul Mulya Krisnanto,1,"Aplikasi SAMPAH, cs nya bot.. gabisa berkomunikasi dengan cs asli untuk sekedar bertanya. Mending pake ewallet yang lain"
Ardi Firmansyah,1,gabisa scan qris
Moch Miftakhudin,5,suka sayang nya dana cicil gak muncul
Hendra Sugianto,5,mantap sukses selalu
Tsuba Ikki,5,"saya punya tab redmagic tapi aplikasinya tidak kompatibel, padahal spesifikasi dan OS nya lebih baik hari hp"
fakhrur roji,1,mau isi kartu emoney malah gamasuk tapi saldo berkurang
Sayo Susilo,5,perfecto
Sandi Saputra,1,"saya gabisa login pake akun saya terus coba pake nomer temen juga masih gabisa dan katanya akun saya di suspend permanen karna ada tindakan mencurigakan padahal saya ga ngelakuin apa apa,saya cuma pengen bisa pake dana lagi di hp saya"
Yono MS,1,"aplikasi penipuan, jangan di pake, tidak aman , gampang di bobol orang lain, Saya pernah tiba2 ada transaksi yg tidak Saya lakukan dan Saldo Saya habis di pindah ke rekening BCA **** 5303, chat ke Customer service tidak membantu.."
Armi Vick,5,kenapa aktivitas nya gk bisa di lihat min tolong di perbaiki lagi
April Lia,5,bagus sekali
Lukmanul Hakim,1,"ko makin ke sini makin sering eror, buka dana sllu keluar manu trus, setelah di hapus, trus download lg baru bisa, repot kalo mau pake dana harus hapus, trus download lg"
Ucup Cukelis,1,ga jelas tiba tiba duwit gua ke potong padahal gua kaga beli apa apa yang tadi ya 30k jadi 12k aduhh emang juga itu duwit buat jajan malah di potong se banyak itu
Maimun Efendi,5,manfaat
Mikail Israfil,1,"Saya kecewa Berat Dana tidak membantu saya pinjaman ,padahal saya uda banyak transaksi..ini hanya prank hoax menampilkan bebrgai apk didalam mmbuat android saya berat..dan Dana cicil hanyalah dongeng mereka tak sanggup memberi pinjaman padhal data KTp lengkap dn aman..Bintang 1 ,semoga Musnah dari playstore dan kita berpindah di seabank yg bekerja sama shopeepay dan terjamin"
Pur Setioningsih,5,Good aplikasi
Kelvindey123 Rey,5,dan konsi terputus
Ridwan Risma,5,bagus ga lemot
Marsono Marson,5,cepat dan tepat
Maura Habibi,5,aman dan terpercaya
hanapi muhamad,5,ok bagus
Sonny Mella,5,mudah untuk trnsaksi
Akbar Gumilar,1,"transaksi gak prnah kurang dri 5jt prbulan dana ccil gak bisa d gunakan payah,php"
Anah jampang sendiri,5,sangat membantu
Ika Andriyani,5,suka sekali sm apikasi ini..
Indra Yatan,5,mantap
Baru 14,5,lebih baik dan nyaman
Bagus Fratama,1,saya ingin mengirim uang karena keadaan genting malah minta di suruh upgrade akun ke premium dan untuk upgrade akun minta waktu 2 hari pelayanan apaan ini malah dipersulit
efootball raziq,1,kenapa saat saya downlod game premium malah error cepat diperbaiki saya sudah isi
L-U Ufaira,5,dana cicil saya gak bisa d pakai yah min
Khaditha,4,sangat membantu
Aris Sunandar,1,"aplikasinya sih bagus tapi sayang dipake kadang suka keluar"" sendiri tolong dibenerin"
Rabiatul Adawiah,5,mantap. memudahkan segala urusan
Sad Nyin,1,akun saya kena hack 150rb lenyap keamanan dana rapuh banget jangan pakai dana buat transaksi
Bernabas Nita,5,sangat bagus dan membantu
Rayan Aja,3,puas
hikmatus sa adah,4,dana cicil dan dana instan dah okey cuma sayang limit gak naik naik...padahal sya gk pernah nunggak
Zonny Pradana,2,"Percuma limit dana cicil terbuka tp tidak bisa dipakai karna habis nunggak 1buln ,tp sudh dilunasi semua ,ini sudh berjalan hampir 3bulan tp masih saja blm bisa di pakai lg"
Aisyah Agustina,5,mantap
Aarif Arsya,1,Saya menggunakan DANA ± 3 tahun tapi sya sangat kecewa sebab dana cicil 100 Ribu yg tersedia dan tidak bisa di gunakan
Rika angelina rika,5,Lebih mudah bertransaksi
Handi,5,Sangat membantu....
Sumiati Petung,5,nice
Saldhy12 Saldhy,5,ok
Local Area,3,tingkatkan lagi keamanan aplikasi DANAnya min. dah itu aja untuk saat ini..
Sari Mhala,4,dana saya sering gagal dalam transaksi
Ahmad Yusuf,1,"baru ngisi dana tiba² ada transaksi ilegal tanpa persetujuan nasabah, duit hilang ntah kmna padahal udh lama percaya tpi sekarang udh gk percaya lg sama apk ini, saran saya pake apk sebelah aja lebih aman praktis, udh banyak orang mrasa dirugikan duit hilang gk dibalikin!!!!👎👎👎"
Radit Maulana,5,baikk
Galih Utama,5,kasih lah dana cicil min biar kalok lagi kepepet bisa minjem lewat dana tanpa ribet²
Ibrohim Ibam,5,bagus👍
Nabila Munisa,5,sagat puas
Devin,1,aplikasi force close saat mau login
Virus Kokok12,2,saldo saya bisa hilang
Rizki Pelupessy,5,puas
Nji Di Mari,5,bagus
Andri Nugroho,5,caranya mudah untuk kirim dan transaksi uang
Icha Rara,4,"baru kemarin dpt limit dana cicil 1 jt,hari ini baru mau dipakai transaksi knapa limitnya tau2 turun jadi 100rb"
Riki Sofiyan,5,semua ok tapi sayang kalo masuk pake HP lain harus pake kode OTP sedangkan nomor yang digunakan hilang kartunya.. jadi gak bisa digunakan lagi akunya...
Candra Rampang,3,ringkas dan mudah
Bgs,1,"sudah masukkan nomor dan pin, di minta kode otpnya lewat email, setelah aku cek email ku gak ada kode otpnya atau pesan dari dana, ini gimana sih sedangkan aku coba pake nomor lain/akun lain malah lebih gampang lewat via WhatsApp kode otpnya, balikin akunku perbaiki kode otp via emailnya, udah nunggu lama gak dapet² kode otp via email"
Reza Permadi,5,bgus
Salwa Khaliq,5,terbaik
Beni Irwan,5,mantap
fatma wati,1,"proses loginnya lama banget, mana gagal terus makin sini makin ribet"
Dominicaa Helsa,5,sangat membantu kami sebagai orang kampung
Muhamad arifin,5,"memuaskan sekalii,kadang duit saya berkurang kadang bertambah"
Ame,5,baik
Ryan Fariz,4,Mantap
Soneta,5,sang at membantu dalam proses kirim terima uang
Saiful Lah,5,mantap
Syarif Hermanto,5,sangat mudah dengan adanya aplikasi dana
Herii FAiZ,5,sukses
Djatiman Cipluk,5,Dana tidak bisa di buka' kaya di blok! mohon di buka kembali atau ada yang bajak?
Amsyi Hanif,5,mantabbbbb
user 404,1,hapus aja dana banyak judol lebih baik mencegah daripada mengobati bnyk yang menyalahgunakan
armand wahyu,1,sekarang ada potongan 1500
Fasya M,4,mntap
Rasmi Suri,5,sangat mudah beraktivitas dengan menggunakan dana
Cemi Cames,5,sangat membantu
Abid Aqila,5,kenapa sekarang transaksi kirim uang terkendala
Enii Kim MayLeen,1,Sering gagal saat di isi Saldo dari kartu VISA!!
iwan purnomo,3,ok
Aang Supiandi,5,mantap
Umanaik,5,sngat mmbantu bwangeet.. mntap
Ali 1,5,bagus
Lupi D'winer,1,"ribet, rugi aplikasi ini"
Ivan Crot,5,super mudah dan ga bikin ribet
Supriatna Achmad,5,bagus
Mas Yanto,5,aplikasi yang sangat bagus dan sangat membantu dalam aktivitas keuangan dengan aman.
Akun Go,5,mudah ga ribet
Kaenah Murbayani,5,"suka bgt aplikasi ini,. bisa TF dan bayar"" tanpa mikir admin yang merusak mental 😂😂🥰 mohon terus perbaiki layanan yaa,. makasih,."
Nicky _mlna,1,jan install guys saya top up e toll ngga masuk dan sudah lapor sama CS ngga ada tindak lanjut
Muhammad Tarmiji,5,baik
Wahyoe Ningsih,5,"memudahkan transaksi, sangat membantu"
RaJaf Idztwo,5,mantep banget bang ini aplikasi
Abdul Fatah,5,puas
Elang Perak,1,"untuk upgrade ke premium saja harus menunggu lama,pemindahan data juga lama,bagaimana aplikasi ini layal di gunakan untuk bertransaksi,kalau system peninjauan upgrade yang wajib untuk kirim dan terima uang di persulit? pantesan orang males pakai dana,upgrade premium saja amburadul !!!!!"
Titus Kalepiga,1,saldo ku tiba tiba ngurang banyakkk
IDIK Suwardi,5,baik
Muhammad Bayu Pribadi,4,good jobb
sonia situmorang,5,sangat berguna untuk semua transaksi
Muhamad Ibrahim,5,sangat membantu saya
Andi Bayu Christian,5,good
Teguh arianto Teguh,5,mantap
iping epang,5,saya menggunakan aplikasi dana ini cukup bagus untuk menabung
agustinus christian,1,mengapa tidak ada fitur dana cicil ?
moh abdurrohman,1,"makin ke sini makin bayar ada biaya adminya. bayar apa apa ada biaya admin 2500rb. buat kalian semua yang baca mending pindah bank digital lain aja yang gratis biaya transfernya seperti bank jago, seabank dan bank lainnya. dari 2021 pakai bank eh ada biaya admin sekarang dan hari ini hari terakhir juga menggunakan DANA."
Siwuk Wichaksono,5,apk ini membantu sekali
Baron Halalo,4,proses cepat
ahmad fathur rosi,5,gampang makenya gak ribet
Aji,5,mantap
yogi ardion,5,bagus
Fikarr Fatur,5,sangat bagus berguna bagi aku
Djoko Rini,5,mantap
Nauvalkrisna Muktim.n,5,kurang dana cicil
Doingg 123,5,keren
Selviani Sel,5,cukup baik
mah Jun,5,Ini keren aplikasi ini sekarang dana lagi ulang tahun kita dapat dana 50 ribu jir mantap dana
Ahmad Sumiardi,5,mantap
Elzio Attarrazka,5,kenapa pitur dana cicil saya gak ada padahal saya sudah lama pake dana
Joy Tempur,4,cara mengembalikan account lama yang sudah ter update . terlalu sulit. kalo sudah tidak ada kartu sim card pertamanya (hilang) . tolong di permudah lagi untuk develovment dana.
Rendi Tower,5,dana cicil tolong di akses
kornelius logo,5,sangat 👍naik
Indra 001,2,dana cicil tidak muncul
Dimas Prayoga,5,dana instant gimana caranya mengaktifkan dana instant
Yan Dragon,5,sangat cocok untuk berbelanja 👍👍👍
Vados Nasawus,5,istimewaaaa
Supriyatna Yatna,5,bagus sekali tidak ribet
Sugianto Ahmad,5,bagus
Deby Krusita,5,dana cicil tidak ada
MisTia wati,5,mantab
Irna Wati,5,dulu bagus tapi bulan bulan ini uang saya sering ilang. itu darimana dan bagay mana cara meg hetikan ya
Oppo Qwerty,1,"kakak saya sudah setiap hari transaksi,tapi Dana cicil GK nimbul"
Liah Halimah,5,good
putra langit,1,pakai tiap hari gak ada fitur dana cicil
Syawaluddin Udin,3,kenapa dana cicil saya blm aktif padahal sering transaksi
Wandi,5,transaksi nya mudah
Dadan Wahyudi,3,bagus
ayurahayu syifa,5,aplikasi recomended untuk segala kebutuhan pembayaran
Paul Djabibi,5,paraktis dan aman
Fajar hermawan86,5,mohon di permudah untuk login
Hape Baru,5,mantap kali
ROES DIANTO,5,ok
Yanto Mamonto,5,sangat membantu
Vinny Permana,5,membanty
Deka Supriyadi,5,terbaik
Asri saputra,3,ini kenapa dana sekarng login susah no saya hilang hp hilang mau login pkai hpe Bru sudah masuk Vin udah vrifikasi wajah mah mau minta kode otp mana vilihan nyacuma whtsapa sama SMS cuman Gmail gak ada jadi gak bisalogin
Herman,5,Sangat bagus
Koko Lol,5,memuaskan
Usep sunda,5,sangat membantu
Ayyesha Khofataisyah,2,"saya kan beli paket kuota di aplikasi dana seharga 1509.900 untuk paket 65 GB 30 hari, tapi yang masuk cuma 45 GB!"
Aidhil M,5,nice
Nur Holis,5,puas
Depreshit.,5,"Dana+ sangat tidak berguna, saya sudah ajukan dana instan belum tersedia mohon sediakan dana instan itu sangat berguna buat dana darurat."
Abah ocie,3,dana cicilnya gak bisa di gunakan
Luhur Setiady,5,dana simpel
Reza Jabrik,5,👍👍👍
Tiara Mulya,5,fitur Dana cicil saya belum tibul
Rina Erviani,5,alhamdulillah
Deriyan Kaspari,1,saldo di no lama tidak bisa kembali ke no baru
Didik Mahhar,5,dana sering tidak bisa dibuka
Avian Muharam,5,ingin mendapatkan fitur dana cicil
Ruru Didi,5,bagus
Bimantara Andininggrat,5,sangat membantu
akun fifa,1,gimana ini.. saya pakai dana dari 2023 dan semua transaksi lewat dana setiap bulan transaksi selalu lebih dari 1 juta sampai sekarang belum muncul dana cicil
Hari Alrizat,5,the best
Ade Sutisna,5,bagus
Elsan Ronaldi rahayu13,5,manta
Yunus Maulana,5,mantap
Unica Ara,5,baik
O Yong,1,tunggu saya di kantor ya! saldo ibu saya tersangkut di nomor lama lupa pin karena nomor tidak aktif minta bantuan diana di suruh ganti nomor sudah berhasil di suruh lagi pakai ktp berhasil juga masalahnya saldonya kosong sudah membuat laporan 2x hasilnya tetap nihil mana itu duit gua kerja sebulan sengaja di transfer buat ibu eh malah gak bisa di balikin padahal udah sesuai instruksi
soleh hudin,5,kesini² sering Ganguan Dana jelek bgt
Feri jaya Wiguna,5,bagus
Rusdi Makka,5,Oke
Afifah zunaira,5,saya suka
Famous 66,5,aman nyaman terpercaya
My Mom,1,kenapa barkod pindai tidak berpungsi
Sumantri Karim,5,sangat memuaskan
Alan.96 Kalbar,5,mantap
Rheko Maryanto,5,mantap pokok nya
Fajar Kurniawan,5,saya sangat puas dengan aplikasi dana
Al Fathan,5,sangat baik
Arip Wibowo,2,akun dana cicil saya tidak bisa di gunakan. tolong bantuan ny padahal saldo dana cicil ny ada limit 100 ribu. tapi tidak bisa di gunakan percuma
Babang al,5,baikk
Raisyah Putri,1,akun dana cicil saya tidak bisa di gunakan. mohon bantuan ny
Hendri Ak,5,Good
Irman Ir,1,sangat bagus
ibnu kriswoyo,4,bagaimana ya caranya biar notifikasi dana bisnis. menjadi notifikasi suara
Yudi Fiqyu,2,tidak menemukan solusi d mn tanya Diana cs maupun calsenter .d tanya ini itu g ada jwbn cal senter ganguan. mending uinstal aja pindah k gopay.. JD g sehati banyak aupdet g ada solusi
